xcoord,ycoord
116.381489,39.9811011
116.372984,39.9827269
116.3729047,39.9836227
116.3792048,39.9865832
116.3809726,39.9963977
116.3463945,40.0064685
116.330828,39.9914179
116.3341831,39.9914937
116.3307405,39.9915743
116.3371981,39.9915939
116.330765,39.991656
116.330864,39.9916594
116.3341632,39.9916543
116.3421329,39.9917465
116.3340726,39.9917346
116.3341586,39.9917375
116.3467399,39.9918681
116.3371804,39.9918392
116.3469058,39.9918573
116.3471171,39.9918418
116.347268,39.9918337
116.3421275,39.9919787
116.3515626,39.9920039
116.3467292,39.9920918
116.3468938,39.9920982
116.3471045,39.9921043
116.3472579,39.9921122
116.3589268,39.9921768
116.3515463,39.9922257
116.362844,39.9922973
116.3629903,39.9923028
116.35891,39.9925009
116.3628259,39.9926036
116.3629699,39.992607
116.3310187,39.9974287
116.332051,39.9991412
116.3337596,39.9991586
116.3320819,39.9991989
116.3337566,39.9992403
116.3428766,39.9993752
116.3321782,39.9994074
116.3337479,39.9994498
116.3428664,39.9994945
116.3464954,39.9994756
116.3463318,39.9994771
116.3467017,39.9994776
116.3468736,39.9994823
116.3370928,39.9995406
116.3463276,39.9995707
116.3464906,39.9995714
116.3466936,39.999572
116.3468684,39.999577
116.3428543,39.9997302
116.3463224,39.9996897
116.3466752,39.999786
116.3464798,39.9997867
116.3463181,39.9997874
116.3468543,39.9997947
116.3585992,39.9998389
116.3585924,39.9999364
116.3585781,40.0001401
116.346,40.0062561
116.3461606,40.0062644
116.3463867,40.006276
116.3465351,40.0062836
116.3460263,40.0063135
116.3465289,40.0063669
116.3460797,40.0064299
116.3465227,40.0064842
116.3461406,40.0065626
116.3462714,40.0065662
116.3464026,40.0065699
116.3465172,40.0065731
116.3294248,40.0081126
116.3121742,40.011445
116.3122863,40.0114577
116.3124108,40.0114717
116.3203241,40.0120801
116.3097076,39.9906402
116.3098454,39.9906461
116.3096979,39.9907344
116.3096776,39.9909079
116.3098164,39.9909154
116.3157172,39.9909336
116.3157068,39.9910189
116.3156881,39.9911727
116.3267036,39.9912788
116.3268559,39.9912824
116.3266898,39.9915423
116.3268382,39.9915473
116.3265745,39.9912747
116.3270214,39.9912871
116.3265719,39.9913589
116.3269995,39.9913679
116.3265691,39.991451
116.3269889,39.991463
116.3265665,39.9915353
116.3269823,39.9915535
116.3266049,39.9938713
116.2904074,39.9215932
116.3197874,39.9219717
116.3195876,39.921974
116.2951292,39.922736
116.2128029,39.9234872
116.2914766,39.9237536
116.2330388,39.9241033
116.2330731,39.9244695
116.2423642,39.9257779
116.291542,39.9273083
116.2874611,39.9309849
116.0992719,39.9338126
116.0994075,39.9338125
116.0992486,39.9339182
116.0993833,39.9339181
116.1026363,39.9270194
116.1027701,39.9270745
116.2904241,39.9277034
116.2825832,39.9307119
116.3038819,39.9309015
116.2954092,39.9308763
116.2788391,39.9310194
116.2825859,39.9310651
116.2921755,39.9312346
116.2900344,39.9332065
116.2901854,39.9336252
116.2910477,39.9375247
116.290701,39.9392937
116.2892128,39.9424487
116.2911608,39.945368
116.3307719,39.9847899
116.2670526,40.0042136
116.307938,39.9631511
116.3084602,39.9631918
116.309083,39.9632709
116.301875,39.9644758
116.3012101,39.9644507
116.3012146,39.9654045
116.3154851,39.965508
116.3153472,39.9658878
116.4210686,39.8992943
116.4212321,39.8992987
116.4123571,39.8996329
116.4123114,39.8997934
116.4210114,39.9035814
116.4208264,39.9035773
116.4210087,39.9036843
116.4209042,39.9069492
116.4208961,39.9071101
116.4207098,39.9106965
116.4206757,39.911417
116.4204967,39.9142458
116.4202929,39.9177705
116.4201663,39.9205724
116.420031,39.9229233
116.4231233,39.8122198
116.420821,39.8164997
116.4152335,39.8410644
116.4157851,39.8410649
116.4158275,39.844475
116.4152503,39.8444752
116.4159314,39.8482999
116.4153928,39.8483506
116.4156202,39.8557764
116.416073,39.8558606
116.4238291,39.8023579
116.4238295,39.8024733
116.4378767,39.8037763
116.4448071,39.8050467
116.4155871,39.8563157
116.4160427,39.8564028
116.4155559,39.8642253
116.4156955,39.8642297
116.4203927,39.8643895
116.3393885,39.9751246
116.3420841,39.9751308
116.3473024,39.975213
116.3481255,39.9752192
116.3595024,39.9752984
116.3638286,39.9753421
116.3636736,39.9753434
116.3732249,39.9754126
116.374927,39.9754129
116.3753792,39.9754175
116.3344989,39.9854324
116.3381199,39.9854315
116.3394606,39.9749705
116.3420792,39.974976
116.3393868,39.9751906
116.3420793,39.9752068
116.3457984,39.9390203
116.3454574,39.9410089
116.3437821,39.9428685
116.3372755,39.945094
116.2827751,40.0910922
116.2826452,40.0912629
116.3346123,39.9854346
116.3342788,39.9914978
116.3342723,39.9915742
116.342642,39.985083
116.3418289,39.9852094
116.3829194,39.9864312
116.2636858,40.1211726
116.2625071,40.1244196
116.5827561,40.107882
116.5825668,40.1078855
116.4789409,40.1117132
116.4788762,40.1150541
116.5819577,40.1168932
116.4781051,40.1168705
116.4782323,40.1174879
116.4780475,40.1235642
116.5734264,40.1266399
116.5735788,40.1266357
116.5483488,40.1301273
116.6204009,39.905185
116.4771624,39.9069835
116.6327209,39.9011218
116.6714669,39.8374347
116.6681839,39.8387814
116.6635186,39.8396968
116.6245494,39.8623754
116.6247588,39.8625173
116.5519765,39.8674424
116.5378033,39.8679832
116.5353579,39.8680614
116.5309666,39.8683608
116.5188729,39.8687321
116.6400585,39.8781491
116.6499947,39.8898198
116.6500827,39.8899538
116.6537727,39.9216082
116.6858097,39.9225487
116.6432428,39.9209611
116.643367,39.9210394
116.5950608,39.9083062
116.5949644,39.9083083
116.5947066,39.9083163
116.5903397,39.9106593
116.5903294,39.9107797
116.5903192,39.91088
116.5903065,39.910993
116.5845098,39.9110709
116.5845552,39.9111804
116.5846187,39.9113338
116.5766724,39.9128338
116.5766949,39.9129432
116.5767285,39.913106
116.5709545,39.913518
116.5710809,39.9136104
116.5711477,39.9137636
116.5635898,39.9143708
116.5636049,39.91449
116.5481658,39.9146168
116.5600593,39.9146346
116.5636266,39.9146444
116.5480493,39.9147208
116.5600649,39.9147336
116.5479648,39.914794
116.5600672,39.9147957
116.5478595,39.9148902
116.5600751,39.9149103
116.5279791,39.9153434
116.5279907,39.9154472
116.5280093,39.9156085
116.3104543,39.8566977
116.310362,39.8568027
116.3584332,39.8572968
116.3585271,39.8572977
116.3587179,39.8573033
116.3085562,39.8591042
116.3581361,39.8639934
116.3584258,39.8639977
116.3582309,39.8639988
116.3580648,39.8652652
116.3581635,39.8652685
116.358367,39.8652746
116.3579466,39.8674758
116.3580582,39.8674876
116.3582871,39.8675211
116.3915857,39.8752871
116.3941246,39.875358
116.3923904,39.8794909
116.3928275,39.8821263
116.3900399,39.8893185
116.3229678,39.8955241
116.3229655,39.8959795
116.3228634,39.8991304
116.3227968,39.9012597
116.3294898,39.9063688
116.3284494,39.9127273
116.3043695,39.8858342
116.3043727,39.8942801
116.2998802,39.8958104
116.3045151,39.8966757
116.3035674,39.9776364
116.3034061,39.9810931
116.3102034,40.0166688
116.3081814,40.0194135
116.3199332,40.0478173
116.3200378,40.0478642
116.3226098,40.0536543
116.309663,40.0711008
116.2524593,40.1443361
116.3738816,39.963466
116.3679652,39.9058328
116.3574837,39.8880152
116.3573027,39.8921666
116.3572614,39.8948617
116.3572333,39.8978273
116.3572453,39.8979662
116.3572598,39.8980909
116.3572825,39.8982631
116.3753717,39.8985555
116.3680434,39.8985841
116.3682449,39.8985954
116.3753701,39.8986864
116.3856228,39.8987113
116.3779873,39.8989219
116.3855548,39.8991053
116.3571976,39.9026194
116.3571682,39.9057213
116.34992,39.9308055
116.3494684,39.930825
116.3433514,39.930849
116.3379096,39.9309002
116.3381479,39.9311462
116.3586119,39.9311892
116.3498947,39.931198
116.3617683,39.9312154
116.3494588,39.9312021
116.3433508,39.9312125
116.3377251,39.9312435
116.3378329,39.9312453
116.3379893,39.9312479
116.3381488,39.9312459
116.3365929,39.9360006
116.3365879,39.9360963
116.2784849,39.845917
116.3199638,40.0342774
116.3199528,40.0343891
116.3220608,40.0344195
116.322049,40.0345252
116.3405441,40.0633763
116.3565437,40.0857566
116.3091231,40.0035994
116.2739682,39.9814855
116.2866723,39.9890397
116.2747768,39.9894037
116.2749743,39.989416
116.292198,39.9899949
116.291764,39.9905452
116.2903951,39.991514
116.2899704,39.9922408
116.289832,39.9926853
116.2756668,39.9934367
116.2755044,39.9934488
116.285933,39.9953889
116.2887748,39.9955021
116.288687,39.9955927
116.2835146,39.9974907
116.2764761,40.0005346
116.2828487,40.0007465
116.282814,40.0008748
116.268929,40.0016864
116.273003,40.0110221
116.2811132,40.0115155
116.2879417,40.0129951
116.2797676,40.016281
116.3093424,40.0035458
116.3120718,40.0113437
116.3125486,40.0113982
116.3120601,40.0114321
116.31253,40.0114852
116.3099997,40.0166416
116.4010286,39.9816965
116.4014258,39.9817039
116.3666359,39.9859803
116.3703753,39.9860603
116.3973232,39.9868085
116.4060821,39.987074
116.2994471,39.9841573
116.2993276,39.98495
116.6509857,40.1393527
116.6564072,40.138124
116.6515003,40.1502762
116.6345834,40.1700641
116.2688045,40.0016168
116.5543665,40.1752738
116.6350877,40.1700294
116.600988,40.1166496
116.454852,39.8724356
116.4549817,39.8788399
116.2817964,40.0078906
116.2760729,40.0200016
116.2766961,40.019987
116.2766354,40.0200791
116.2730972,40.0238874
116.2664946,40.0310304
116.26702,40.031106
116.3679662,39.8980938
116.3684862,39.8981074
116.3679347,39.8982931
116.3684506,39.8983072
116.3679232,39.8984208
116.3684267,39.8984413
116.3679,39.89857
116.3684081,39.8986096
116.3677267,39.9025995
116.4767615,39.9832488
116.4817957,39.9877783
116.476668,39.9831707
116.4765076,39.9830347
116.4112851,39.9227568
116.4199106,39.9228142
116.4200287,39.9228143
116.4112795,39.922996
116.4199045,39.923049
116.4112762,39.9231111
116.4199067,39.9231845
116.1111212,39.8956752
116.1145792,39.8957324
116.1083745,39.8979012
116.1110623,39.8979991
116.1143993,39.8982339
116.1080841,39.9024686
116.1047378,39.9023254
116.1049525,39.9023414
116.6550759,40.089661
116.3454343,39.9410979
116.3456255,39.9411611
116.3004223,39.9686587
116.2953927,39.9733115
116.300147,39.9742224
116.3002845,39.9742273
116.3001427,39.9742894
116.3002783,39.9742925
116.3051893,39.9743931
116.3052863,39.9743962
116.3029027,39.9743817
116.3030118,39.9743855
116.3001385,39.9743748
116.300272,39.9743777
116.3052827,39.9744584
116.3001343,39.974434
116.3002655,39.9744381
116.3028991,39.9744465
116.3030095,39.9744501
116.3051806,39.9745225
116.3052775,39.9745235
116.3113997,39.9746083
116.3028955,39.9745106
116.3030072,39.9745141
116.3051768,39.9745813
116.3052722,39.9745808
116.3113571,39.9747423
116.3113352,39.9748113
116.3067659,39.977359
116.3050432,39.9775069
116.3049622,39.9775145
116.3023572,39.9777391
116.3035631,39.9777102
116.3022519,39.9777743
116.3000264,39.977788
116.3023387,39.9778428
116.3022395,39.9778638
116.3021877,39.9788168
116.3022839,39.978818
116.3049793,39.9788901
116.3049769,39.9789771
116.3059446,39.979122
116.3059019,39.9792023
116.3105965,39.9795423
116.2997972,39.9797731
116.2999082,39.9797771
116.302134,39.9798512
116.3022281,39.979852
116.3074069,39.9800524
116.3072983,39.9800947
116.3074542,39.9801138
116.3073484,39.9801533
116.2997079,39.9810664
116.2998166,39.9810686
116.3049032,39.981073
116.3050041,39.9810814
116.3021109,39.9811005
116.3022056,39.981101
116.2998059,39.9811637
116.3049029,39.9811413
116.3049989,39.98115
116.3076986,39.9811912
116.3077978,39.9811904
116.3020304,39.9811674
116.3020819,39.9811652
116.3022079,39.9811705
116.3089646,39.9812209
116.3034015,39.9811705
116.3076937,39.9812569
116.3077954,39.9812548
116.3088534,39.9812835
116.3033804,39.9819316
116.3123161,39.9795893
116.3499806,39.931198
116.3736642,39.9263782
116.3738544,39.9263832
116.3739689,39.9263862
116.3740078,39.9315087
116.2496576,40.0515119
116.2435821,40.0604002
116.2441998,40.0605423
116.1552313,40.0669401
116.1801611,40.0669436
116.1803345,40.0669437
116.180305,40.067119
116.180496,40.0671209
116.2373736,40.0719766
116.2372624,40.0721785
116.2444619,40.0741302
116.2222255,40.0742469
116.2221969,40.074315
116.2443768,40.0743001
116.2344505,40.0778354
116.234385,40.0779591
116.2353272,40.0780611
116.235265,40.0781893
116.2417199,40.0797862
116.241658,40.0799058
116.2446069,40.0741746
116.2445261,40.0743442
116.2415924,40.0797516
116.2415366,40.0798733
116.225039,40.0684049
116.2249536,40.0685988
116.2223689,40.0742888
116.2223372,40.0743565
116.25254,40.0432263
116.3172892,39.95546
116.3174443,39.9554685
116.3290205,39.9561685
116.3554314,39.9438762
116.3636153,39.8301434
116.3674436,39.8555591
116.3683914,39.8686904
116.287201,39.8068581
116.2842621,39.8185907
116.2841036,39.8214515
116.2838561,39.8262206
116.2869182,39.807231
116.287037,39.8072777
116.3891365,39.80147
116.3964405,39.8034372
116.3812983,39.8774769
116.3786516,39.8819211
116.3785952,39.8848176
116.3784212,39.8880301
116.3287356,39.9214889
116.3287251,39.9216095
116.328714,39.9217374
116.3286983,39.9218679
116.3150826,39.8663876
116.3149816,39.8665249
116.3150967,39.8665302
116.3149759,39.8666668
116.3150834,39.8666726
116.3149732,39.8668391
116.3149351,39.8738461
116.314783,39.87385
116.3151815,39.8738523
116.3149075,39.8877865
116.3151496,39.8878669
116.3149094,39.8879046
116.3041017,39.9165711
116.3039933,39.9451491
116.3127279,39.9711804
116.3131312,39.9712631
116.3112324,39.9746157
116.3112151,39.9746726
116.3117106,39.9747484
116.3165271,40.0375613
116.2855522,39.8102394
116.2857166,39.8102744
116.3199353,39.931003
116.3199335,39.9310997
116.3198732,39.9335143
116.3183922,39.9451866
116.3187741,39.945374
116.317718,39.9502311
116.3181367,39.9502535
116.3100233,39.9844223
116.3102278,39.9844283
116.3767696,39.8668457
116.3498306,39.926297
116.376746,39.8669531
116.3768718,39.86696
116.391589,39.8752203
116.3917157,39.8752244
116.3917155,39.875291
116.3940138,39.8752944
116.3941267,39.8752979
116.3917139,39.8753361
116.3940098,39.8753547
116.3943003,39.8753619
116.3940069,39.8753995
116.3942981,39.8754078
116.3915798,39.8754172
116.3917099,39.8754208
116.3940031,39.875472
116.3941204,39.8754745
116.3924679,39.8794946
116.3481408,39.9750268
116.3472111,39.9750275
116.3595021,39.9751085
116.3473456,39.9753084
116.3481176,39.9753197
116.3595025,39.9754082
116.3811157,39.9964009
116.380585,39.9964376
116.3809675,39.9964789
116.3811111,39.9964846
116.3825639,39.9964901
116.3852646,39.9965678
116.3635363,40.0001834
116.3640974,40.0001988
116.3697849,40.00034
116.3803678,40.0004824
116.3743821,40.0004846
116.3805541,40.0004874
116.3807614,40.0004953
116.3809279,40.0004993
116.3805475,40.0007728
116.385027,40.0008955
116.3903322,40.0010558
116.3942037,40.0011423
116.3944208,40.0011432
116.4015443,40.0012746
116.4017043,40.0012779
116.4114351,40.0014959
116.3806769,39.9931088
116.3805893,39.9963073
116.3807443,39.9963096
116.3809752,39.996313
116.3811189,39.9963151
116.3852732,39.9963975
116.3805795,39.9965506
116.380734,39.9965532
116.3809633,39.996557
116.3811075,39.9965595
116.3825587,39.9965793
116.3852603,39.996651
116.3681554,39.887663
116.3683847,39.8876448
116.3617171,39.8876369
116.3573297,39.8877219
116.378428,39.8878917
116.3525518,39.8879549
116.3616245,39.8880043
116.3681519,39.8880423
116.3574975,39.8881063
116.3525397,39.8881598
116.3784669,39.8882467
116.394867,39.8903792
116.3948477,39.8906864
116.4060392,39.8912977
116.4061942,39.8913085
116.4061882,39.8914078
116.4061926,39.8915095
116.4060345,39.8916541
116.4061696,39.8916575
116.4112942,39.891774
116.4215532,39.8919301
116.4127227,39.8958031
116.4058911,39.8958712
116.405759,39.8979455
116.4057051,39.8994712
116.4900145,39.8745849
116.4961442,39.8753149
116.496008,39.8753852
116.4711087,39.8781281
116.3786235,39.8881575
116.3786572,39.8882427
116.3785821,39.8910881
116.3779449,39.8984511
116.3780808,39.898456
116.3780651,39.8986239
116.3362072,39.8964831
116.3361294,39.8979628
116.3363584,39.9011716
116.3292618,39.9045348
116.3507563,39.9124236
116.3508404,39.9124213
116.3506514,39.9125404
116.3507889,39.9125653
116.3537329,39.9126074
116.3573241,39.9127164
116.3574896,39.9127172
116.3458561,39.9385718
116.2311719,39.9532812
116.2310089,39.9530772
116.2395339,39.957974
116.2415051,39.9461286
116.2415209,39.9462683
116.3901032,39.9319789
116.3216177,39.9659158
116.3221816,39.9660716
116.4116838,39.9675557
116.4118366,39.9675602
116.3678709,39.8631595
116.367742,39.8631796
116.3675995,39.8632014
116.3678922,39.8632721
116.3706492,39.8661612
116.370759,39.8661687
116.3706357,39.8662514
116.3707495,39.86626
116.3729881,39.8664673
116.3734829,39.8665644
116.4555009,39.9149875
116.455641,39.9151041
116.4835753,39.8994079
116.478353,39.9069842
116.490506,39.9070368
116.4551894,39.9029056
116.4558517,39.9029669
116.4558045,39.9032396
116.4717449,39.903988
116.4506958,39.863137
116.4543406,39.8666509
116.4551632,39.8893393
116.4554623,39.8956723
116.4123331,39.8556454
116.4108506,39.8557629
116.3882487,39.8555971
116.396958,39.8556406
116.4050314,39.8556046
116.3780178,39.855857
116.4375449,39.9069451
116.4376368,39.9073049
116.4440883,39.9073161
116.4717275,39.9071519
116.4718096,39.914286
116.4718089,39.914359
116.4634144,39.9152095
116.4719694,39.921532
116.4609557,39.9323214
116.4665942,39.9323366
116.4761291,39.9323465
116.4721924,39.9323536
116.472338,39.9323537
116.4834816,39.9323716
116.4721954,39.9324948
116.2256403,39.8476923
116.2253303,39.8479958
116.2847054,39.8775612
116.2889405,39.8782376
116.2930986,39.8792729
116.2967994,39.8800773
116.3050559,39.8837753
116.3041981,39.8922053
116.382397,40.0008233
116.3267272,39.7213165
116.3265496,39.7214043
116.3267249,39.7214311
116.3230568,40.053982
116.3256823,40.0558308
116.3308841,40.0572018
116.3366924,40.0582648
116.2844907,39.8959179
116.3699571,40.0002591
116.3699129,40.0003395
116.4110962,40.0015348
116.3694389,40.0049088
116.3691819,40.0050047
116.3694277,40.0050185
116.40185,40.0081388
116.4016994,40.0081459
116.3690503,40.008325
116.3690369,40.0084275
116.3690253,40.0085203
116.3690058,40.0086271
116.368262,40.021188
116.3682639,40.0216894
116.4020737,40.0081358
116.4014996,40.0081523
116.4027376,40.0207591
116.4024106,40.020773
116.4022415,40.0207812
116.4027147,40.0212174
116.4022644,40.0212194
116.4046194,40.0314354
116.4044507,40.0314217
116.4040153,40.0314467
116.4039007,40.0314488
116.4054657,40.0361646
116.40528,40.0361725
116.4047768,40.0362144
116.4071869,40.0429247
116.4064803,40.0665742
116.4066988,40.0665757
116.4067843,40.0665763
116.4070478,40.0665782
116.4075236,40.0780539
116.4078503,40.078045
116.4077447,40.0780536
116.407801,40.0781168
116.4078861,40.0781222
116.4079678,40.0781293
116.4077649,40.0842034
116.4078825,40.0842197
116.408,40.084236
116.4071845,40.0877955
116.4073032,40.0878043
116.4074159,40.0878132
116.407521,40.0878214
116.4063274,40.1030211
116.4060271,40.1030607
116.292731,40.0936705
116.3013681,40.0955656
116.3013014,40.0957537
116.3156915,40.0968176
116.3584809,40.0982949
116.3677548,40.0993049
116.4058136,40.1029334
116.406033,40.102993
116.4063305,40.1029953
116.2817251,40.0078853
116.292207,40.0328031
116.2785586,39.9560319
116.2822124,39.9562126
116.2823704,39.9562234
116.2936772,39.957941
116.2935059,39.9580797
116.2782193,39.9583713
116.2931075,39.959401
116.2780344,39.9603222
116.2922444,39.962285
116.277812,39.9624794
116.2690776,39.9637049
116.2915771,39.9645624
116.2775277,39.9651804
116.2909766,39.9668654
116.2908786,39.9669305
116.2909574,39.9669392
116.2903341,39.9706689
116.2949826,39.9731514
116.1660091,39.9229661
116.1549581,39.9230727
116.1662778,39.922999
116.1804959,39.9231939
116.1662533,39.9232887
116.180481,39.9235438
116.1917199,39.9235578
116.1148445,39.9364214
116.1208434,39.9378947
116.2585836,39.8628639
116.2252509,39.8713144
116.2249571,39.8711592
116.5238508,39.9402633
116.5116891,39.9220083
116.5114021,39.9391387
116.5112286,39.9391939
116.5114,39.9392434
116.5241389,39.9403817
116.5238512,39.9403813
116.5225111,39.9226102
116.5222004,39.9226141
116.5241403,39.9402638
116.5199403,39.940393
116.4121211,39.8000291
116.2985078,40.0520079
116.2932887,40.0475927
116.5490252,40.0643113
116.5816632,40.0592648
116.581437,40.0593021
116.5783056,40.0598113
116.5644152,40.0610527
116.5575936,40.061895
116.5825899,40.0622407
116.555388,40.062531
116.5798647,40.0791802
116.6122935,40.045881
116.6122737,40.0459678
116.5547018,40.0182481
116.521723,40.0201315
116.5167907,40.0235261
116.5405016,40.0247749
116.5236546,40.0336922
116.5348778,40.0534493
116.5407815,40.0568845
116.548849,40.0643619
116.4871139,39.9925829
116.2212834,39.9283425
116.194242,39.9426958
116.2006963,39.9428227
116.2008245,39.942825
116.2008177,39.9429265
116.2680293,39.9455764
116.2595465,39.9455988
116.2462423,39.9458914
116.2462534,39.9460133
116.2691614,39.9498361
116.269697,39.9514411
116.2081965,39.9520859
116.2227885,39.9534142
116.2229515,39.953421
116.222797,39.9535258
116.2229563,39.9535327
116.2229235,39.953616
116.222936,39.9537339
116.2073712,39.9547862
116.2074965,39.9548328
116.2072962,39.9549395
116.2074149,39.9549821
116.2075871,39.9549872
116.2692981,39.9560618
116.2694375,39.9569995
116.2391732,39.9579953
116.2017456,39.9690047
116.1943493,39.9426953
116.1795261,39.9263527
116.1862087,39.9280055
116.1913043,39.9293057
116.1806096,39.9059976
116.180669,39.9060976
116.1806687,39.9096357
116.1805277,39.9139172
116.1806626,39.9139177
116.1659965,39.9233132
116.1928524,39.9060901
116.1882262,39.9060965
116.2046946,39.9061014
116.2101345,39.9061069
116.2150454,39.9061107
116.2296198,39.9061064
116.2297712,39.9061071
116.2334788,39.9061256
116.2335819,39.9061258
116.2225402,39.9061189
116.2392415,39.9061289
116.2227939,39.9061219
116.2334746,39.9062269
116.2335819,39.906227
116.277435,39.8959919
116.2890602,39.8959538
116.3572695,39.8981507
116.3680679,39.9027627
116.3682244,39.9027687
116.2683467,39.9059433
116.2677672,39.905941
116.2586364,39.905951
116.2891125,39.9059553
116.2470266,39.9059601
116.2773223,39.9059656
116.2774524,39.9059656
116.2774547,39.9061406
116.2891125,39.9061649
116.2774504,39.9062729
116.289111,39.9062841
116.2470223,39.9064265
116.2586352,39.9064322
116.2676737,39.9064885
116.2683314,39.9064914
116.2774474,39.9064768
116.2891077,39.9065022
116.2890937,39.9088983
116.2890817,39.9116662
116.289848,39.9172261
116.4327599,39.8488154
116.3232898,39.7812372
116.301405,40.0954618
116.3012599,40.0958705
116.2828983,40.0909319
116.2824476,40.0914035
116.2676901,39.8989631
116.2867481,39.9890379
116.3184131,39.9450515
116.3185404,39.9451523
116.3186633,39.9452336
116.318781,39.9453113
116.3246798,39.7758457
116.3241644,39.7758784
116.3282997,39.7808783
116.3281342,39.7808969
116.3236502,39.7812521
116.3231351,39.7812516
116.3282095,39.7835802
116.328085,39.7835781
116.3281064,39.7836664
116.3282166,39.7836448
116.3281783,39.786532
116.3280663,39.7865509
116.3281938,39.786646
116.3280989,39.7866499
116.3215443,39.7963746
116.3220018,39.7966612
116.3378911,39.7890509
116.3262644,39.7892963
116.3261325,39.7893005
116.3222902,39.7894199
116.3224264,39.789408
116.3226574,39.789408
116.3227941,39.7894081
116.3261382,39.7894229
116.3262706,39.7894229
116.3222769,39.7895428
116.3224121,39.7895433
116.3226419,39.7895443
116.322779,39.7895449
116.3285564,39.8007905
116.338689,39.8211299
116.339867,39.8396473
116.3048753,39.8794337
116.3691584,39.9564273
116.364962,39.9564344
116.3728765,39.9564961
116.3648266,39.956616
116.364946,39.9566175
116.3551499,39.9566326
116.3691488,39.9566637
116.3490707,39.9566624
116.3649393,39.9566999
116.3728786,39.9567057
116.3728811,39.9567781
116.3117259,39.9745902
116.3116,39.9745967
116.3115702,39.9746749
116.3117415,39.9746731
116.3190773,39.9747864
116.3115158,39.9748152
116.319073,39.9748565
116.3275181,39.9750269
116.3276756,39.9750288
116.3190638,39.9750069
116.327672,39.9751022
116.3275148,39.9751029
116.3636769,39.9751783
116.3638275,39.9751809
116.3749287,39.975217
116.3731384,39.9752431
116.3275056,39.9752674
116.3276641,39.9752709
116.3636703,39.9754244
116.3638259,39.9754262
116.3732631,39.9754985
116.3749241,39.9755334
116.238067,39.920433
116.2939976,39.8958029
116.2772356,40.1677213
116.4610517,40.1305834
116.4616996,40.1362283
116.478149,40.1362485
116.6314554,40.1645057
116.6313148,40.1645079
116.6540782,40.1693001
116.6350158,40.1698601
116.6345294,40.1698991
116.5543315,40.1751394
116.4252673,39.9677785
116.2733613,40.0007789
116.273341,40.0008898
116.2729514,40.0009548
116.2610611,40.0153341
116.2611935,40.0153344
116.2609502,40.0168503
116.2611633,40.0168524
116.2592258,40.0297915
116.2167495,40.0400874
116.2254595,40.0427483
116.2370809,40.0445191
116.2407134,40.0446972
116.240628,40.0446973
116.2154195,40.0454739
116.2155592,40.0454891
116.212932,40.0668576
116.2595082,40.0253928
116.1986814,40.0404416
116.1906225,40.0388133
116.1907115,40.0389058
116.1837862,40.0393615
116.1837158,40.039662
116.1837157,40.0397864
116.2006381,40.0401297
116.1796843,40.0407478
116.1797634,40.0408438
116.1797977,40.0410598
116.1796654,40.0411286
116.1751507,40.0429224
116.1752062,40.0430553
116.1752762,40.0432391
116.1753013,40.043382
116.1665956,40.0449763
116.1669737,40.0450602
116.1667456,40.0451397
116.1672005,40.0451577
116.166898,40.0452156
116.1595997,40.0508072
116.4013659,40.0012681
116.4018649,40.0012823
116.4118157,39.9679476
116.4115343,39.974056
116.4114523,39.9757066
116.4011774,39.981595
116.4012806,39.981599
116.4109989,39.9818978
116.4111642,39.9819005
116.4143608,39.9819531
116.411161,39.9819915
116.4180841,39.981993
116.4247403,39.9820641
116.4012518,39.9934624
116.4016857,39.9934725
116.3947694,39.9935144
116.4012516,39.9935857
116.4013902,39.9935895
116.4015312,39.9935932
116.4016892,39.9935976
116.410996,39.9937981
116.410709,39.9938448
116.3945937,39.9968051
116.4013348,39.9973525
116.4017384,39.9973861
116.4013357,39.9974223
116.401457,39.9974272
116.4014012,40.0011506
116.4018661,40.0011641
116.3876283,39.9754368
116.3877984,39.9754373
116.388232,39.9754384
116.3883806,39.9754388
116.395545,39.9755003
116.4011468,39.9755246
116.4012513,39.975527
116.3875615,39.9755527
116.3877368,39.9755543
116.3882826,39.9755592
116.388438,39.9755628
116.4113266,39.9755854
116.4114568,39.9755928
116.4183568,39.9756678
116.3910996,39.9866604
116.4009986,39.9756475
116.4014243,39.9756527
116.4010318,39.9815918
116.4014206,39.9816029
116.401039,39.973995
116.4014865,39.9740075
116.3753814,39.975211
116.388331,39.9753316
116.3881896,39.9753317
116.387684,39.9753318
116.3878536,39.9753318
116.3955495,39.9753959
116.4011499,39.9754459
116.401004,39.975447
116.3916592,39.9754658
116.3753744,39.9755371
116.4010022,39.9755239
116.4014222,39.975528
116.3817997,39.9755785
116.381891,39.9755808
116.3875192,39.975631
116.3876878,39.9756319
116.3883133,39.9756356
116.3884723,39.9756365
116.391655,39.9756678
116.3955414,39.9756987
116.4009975,39.9757397
116.4011407,39.9757405
116.3286935,39.9168164
116.3332318,39.916863
116.3386868,39.9169294
116.3388396,39.916934
116.3471983,39.9169485
116.3500128,39.9169528
116.3286872,39.9170033
116.3386705,39.9171142
116.3388229,39.9171294
116.3500018,39.9171633
116.3471779,39.9171354
116.2879003,39.8562941
116.2880069,39.8563017
116.2768508,39.8545983
116.2770228,39.8546083
116.2772221,39.8546198
116.2770009,39.857941
116.2768317,39.8579425
116.277229,39.8604472
116.2770136,39.8604492
116.326628,39.9367378
